source_table_name,source_field,destination_table_name,destination_field
CUMIPM,CUMMJOUR89,DIC_C,CIM_CUMMJOUR89
CUMIPM,CUMMJOUR90,DIC_C,CIM_CUMMJOUR90
CUMIPM,CUMMJOUR91,DIC_C,CIM_CUMMJOUR91
CUMIPM,CUMMJOUR92,DIC_C,CIM_CUMMJOUR92
CUMIPM,CUMMJOUR93,DIC_C,CIM_CUMMJOUR93
CUMIPM,CUMMJOUR94,DIC_C,CIM_CUMMJOUR94
CUMIPM,CUMMJOUR95,DIC_C,CIM_CUMMJOUR95
CUMIPM,CUMMJOUR96,DIC_C,CIM_CUMMJOUR96
CUMIPM,CUMMJOUR97,DIC_C,CIM_CUMMJOUR97
CUMIPM,CUMMJOUR98,DIC_C,CIM_CUMMJOUR98
CUMIPM,ETCMAT,DIC_C,CIM_ETCMAT
CUMIPM,DATMAJ,DIC_C,CIM_DATMAJ
CUMIPA,DATEASO,DIC_C,CIA_DATEASO
CUMIPA,CUMAHEUR00,DIC_C,CIA_CUMAHEUR00
CUMIPA,CUMAHEUR01,DIC_C,CIA_CUMAHEUR01
CUMIPA,CUMAHEUR02,DIC_C,CIA_CUMAHEUR02
CUMIPA,CUMAHEUR03,DIC_C,CIA_CUMAHEUR03
CUMIPA,CUMAHEUR04,DIC_C,CIA_CUMAHEUR04
CUMIPA,CUMAHEUR05,DIC_C,CIA_CUMAHEUR05
CUMIPA,CUMAHEUR06,DIC_C,CIA_CUMAHEUR06
CUMIPA,CUMAHEUR07,DIC_C,CIA_CUMAHEUR07
CUMIPA,CUMAHEUR08,DIC_C,CIA_CUMAHEUR08
CUMIPA,CUMAHEUR09,DIC_C,CIA_CUMAHEUR09
CUMIPA,CUMAHEUR10,DIC_C,CIA_CUMAHEUR10
CUMIPA,CUMAHEUR11,DIC_C,CIA_CUMAHEUR11
CUMIPA,CUMAHEUR12,DIC_C,CIA_CUMAHEUR12
CUMIPA,CUMAHEUR13,DIC_C,CIA_CUMAHEUR13
CUMIPA,CUMAHEUR14,DIC_C,CIA_CUMAHEUR14
CUMIPA,CUMAHEUR15,DIC_C,CIA_CUMAHEUR15
CUMIPA,CUMAHEUR16,DIC_C,CIA_CUMAHEUR16
CUMIPA,CUMAHEUR17,DIC_C,CIA_CUMAHEUR17
CUMIPA,CUMAHEUR18,DIC_C,CIA_CUMAHEUR18
CUMIPA,CUMAHEUR19,DIC_C,CIA_CUMAHEUR19
CUMIPA,CUMAHEUR20,DIC_C,CIA_CUMAHEUR20
CUMIPA,CUMAHEUR21,DIC_C,CIA_CUMAHEUR21
CUMIPA,CUMAHEUR22,DIC_C,CIA_CUMAHEUR22
CUMIPA,CUMAHEUR23,DIC_C,CIA_CUMAHEUR23
CUMIPA,CUMAHEUR24,DIC_C,CIA_CUMAHEUR24
CUMIPA,CUMAHEUR25,DIC_C,CIA_CUMAHEUR25
CUMIPA,CUMAHEUR26,DIC_C,CIA_CUMAHEUR26
CUMIPA,CUMAHEUR27,DIC_C,CIA_CUMAHEUR27
CUMIPA,CUMAHEUR28,DIC_C,CIA_CUMAHEUR28
CUMIPA,CUMAHEUR29,DIC_C,CIA_CUMAHEUR29
CUMIPA,CUMAHEUR30,DIC_C,CIA_CUMAHEUR30
CUMIPA,CUMAHEUR31,DIC_C,CIA_CUMAHEUR31
CUMIPA,CUMAHEUR32,DIC_C,CIA_CUMAHEUR32
CUMIPA,CUMAHEUR33,DIC_C,CIA_CUMAHEUR33
CUMIPA,CUMAHEUR34,DIC_C,CIA_CUMAHEUR34
CUMIPA,CUMAHEUR35,DIC_C,CIA_CUMAHEUR35
CUMIPA,CUMAHEUR36,DIC_C,CIA_CUMAHEUR36
CUMIPA,CUMAHEUR37,DIC_C,CIA_CUMAHEUR37
CUMIPA,CUMAHEUR38,DIC_C,CIA_CUMAHEUR38
CUMIPA,CUMAHEUR39,DIC_C,CIA_CUMAHEUR39
CUMIPA,CUMAHEUR40,DIC_C,CIA_CUMAHEUR40
CUMIPA,CUMAHEUR41,DIC_C,CIA_CUMAHEUR41
CUMIPA,CUMAHEUR42,DIC_C,CIA_CUMAHEUR42
CUMIPA,CUMAHEUR43,DIC_C,CIA_CUMAHEUR43
CUMIPA,CUMAHEUR44,DIC_C,CIA_CUMAHEUR44
CUMIPA,CUMAHEUR45,DIC_C,CIA_CUMAHEUR45
CUMIPA,CUMAHEUR46,DIC_C,CIA_CUMAHEUR46
CUMIPA,CUMAHEUR47,DIC_C,CIA_CUMAHEUR47
CUMIPA,CUMAHEUR48,DIC_C,CIA_CUMAHEUR48
CUMIPA,CUMAHEUR49,DIC_C,CIA_CUMAHEUR49
CUMIPA,CUMAHEUR50,DIC_C,CIA_CUMAHEUR50
CUMIPA,CUMAHEUR51,DIC_C,CIA_CUMAHEUR51
CUMIPA,CUMAHEUR52,DIC_C,CIA_CUMAHEUR52
CUMIPA,CUMAHEUR53,DIC_C,CIA_CUMAHEUR53
CUMIPA,CUMAHEUR54,DIC_C,CIA_CUMAHEUR54
CUMIPA,CUMAHEUR55,DIC_C,CIA_CUMAHEUR55
CUMIPA,CUMAHEUR56,DIC_C,CIA_CUMAHEUR56
CUMIPA,CUMAHEUR57,DIC_C,CIA_CUMAHEUR57
CUMIPA,CUMAHEUR58,DIC_C,CIA_CUMAHEUR58
CUMIPA,CUMAHEUR59,DIC_C,CIA_CUMAHEUR59
CUMIPA,CUMAHEUR60,DIC_C,CIA_CUMAHEUR60
CUMIPA,CUMAHEUR61,DIC_C,CIA_CUMAHEUR61
CUMIPA,CUMAHEUR62,DIC_C,CIA_CUMAHEUR62
CUMIPA,CUMAHEUR63,DIC_C,CIA_CUMAHEUR63
CUMIPA,CUMAHEUR64,DIC_C,CIA_CUMAHEUR64
CUMIPA,CUMAHEUR65,DIC_C,CIA_CUMAHEUR65
CUMIPA,CUMAHEUR66,DIC_C,CIA_CUMAHEUR66
CUMIPA,CUMAHEUR67,DIC_C,CIA_CUMAHEUR67
CUMIPA,CUMAHEUR68,DIC_C,CIA_CUMAHEUR68
CUMIPA,CUMAHEUR69,DIC_C,CIA_CUMAHEUR69
CUMIPA,CUMAHEUR70,DIC_C,CIA_CUMAHEUR70
CUMIPA,CUMAHEUR71,DIC_C,CIA_CUMAHEUR71
CUMIPA,CUMAHEUR72,DIC_C,CIA_CUMAHEUR72
CUMIPA,CUMAHEUR73,DIC_C,CIA_CUMAHEUR73
CUMIPA,CUMAHEUR74,DIC_C,CIA_CUMAHEUR74
CUMIPA,CUMAHEUR75,DIC_C,CIA_CUMAHEUR75
CUMIPA,CUMAHEUR76,DIC_C,CIA_CUMAHEUR76
CUMIPA,CUMAHEUR77,DIC_C,CIA_CUMAHEUR77
CUMIPA,CUMAHEUR78,DIC_C,CIA_CUMAHEUR78
CUMIPA,CUMAHEUR79,DIC_C,CIA_CUMAHEUR79
CUMIPA,CUMAHEUR80,DIC_C,CIA_CUMAHEUR80
CUMIPA,CUMAHEUR81,DIC_C,CIA_CUMAHEUR81
CUMIPA,CUMAHEUR82,DIC_C,CIA_CUMAHEUR82
CUMIPA,CUMAHEUR83,DIC_C,CIA_CUMAHEUR83
CUMIPA,CUMAHEUR84,DIC_C,CIA_CUMAHEUR84
CUMIPA,CUMAHEUR85,DIC_C,CIA_CUMAHEUR85
CUMIPA,CUMAHEUR86,DIC_C,CIA_CUMAHEUR86
CUMIPA,CUMAHEUR87,DIC_C,CIA_CUMAHEUR87
CUMIPA,CUMAHEUR88,DIC_C,CIA_CUMAHEUR88
CUMIPA,CUMAHEUR89,DIC_C,CIA_CUMAHEUR89
CUMIPA,CUMAHEUR90,DIC_C,CIA_CUMAHEUR90
CUMIPA,CUMAHEUR91,DIC_C,CIA_CUMAHEUR91
CUMIPA,CUMAHEUR92,DIC_C,CIA_CUMAHEUR92
CUMIPA,CUMAHEUR93,DIC_C,CIA_CUMAHEUR93
CUMIPA,CUMAHEUR94,DIC_C,CIA_CUMAHEUR94
CUMIPA,CUMAHEUR95,DIC_C,CIA_CUMAHEUR95
CUMIPA,CUMAHEUR96,DIC_C,CIA_CUMAHEUR96
CUMIPA,CUMAHEUR97,DIC_C,CIA_CUMAHEUR97
CUMIPA,CUMAHEUR98,DIC_C,CIA_CUMAHEUR98
CUMIPA,CUMAJOUR00,DIC_C,CIA_CUMAJOUR00
CUMIPA,CUMAJOUR01,DIC_C,CIA_CUMAJOUR01
CUMIPA,CUMAJOUR02,DIC_C,CIA_CUMAJOUR02
CUMIPA,CUMAJOUR03,DIC_C,CIA_CUMAJOUR03
CUMIPA,CUMAJOUR04,DIC_C,CIA_CUMAJOUR04
CUMIPA,CUMAJOUR05,DIC_C,CIA_CUMAJOUR05
CUMIPA,CUMAJOUR06,DIC_C,CIA_CUMAJOUR06
CUMIPA,CUMAJOUR07,DIC_C,CIA_CUMAJOUR07
CUMIPA,CUMAJOUR08,DIC_C,CIA_CUMAJOUR08
CUMIPA,CUMAJOUR09,DIC_C,CIA_CUMAJOUR09
CUMIPA,CUMAJOUR10,DIC_C,CIA_CUMAJOUR10
CUMIPA,CUMAJOUR11,DIC_C,CIA_CUMAJOUR11
CUMIPA,CUMAJOUR12,DIC_C,CIA_CUMAJOUR12
CUMIPA,CUMAJOUR13,DIC_C,CIA_CUMAJOUR13
CUMIPA,CUMAJOUR14,DIC_C,CIA_CUMAJOUR14
CUMIPA,CUMAJOUR15,DIC_C,CIA_CUMAJOUR15
CUMIPA,CUMAJOUR16,DIC_C,CIA_CUMAJOUR16
CUMIPA,CUMAJOUR17,DIC_C,CIA_CUMAJOUR17
CUMIPA,CUMAJOUR18,DIC_C,CIA_CUMAJOUR18
CUMIPA,CUMAJOUR19,DIC_C,CIA_CUMAJOUR19
CUMIPA,CUMAJOUR20,DIC_C,CIA_CUMAJOUR20
CUMIPA,CUMAJOUR21,DIC_C,CIA_CUMAJOUR21
CUMIPA,CUMAJOUR22,DIC_C,CIA_CUMAJOUR22
CUMIPA,CUMAJOUR23,DIC_C,CIA_CUMAJOUR23
CUMIPA,CUMAJOUR24,DIC_C,CIA_CUMAJOUR24
CUMIPA,CUMAJOUR25,DIC_C,CIA_CUMAJOUR25
CUMIPA,CUMAJOUR26,DIC_C,CIA_CUMAJOUR26
CUMIPA,CUMAJOUR27,DIC_C,CIA_CUMAJOUR27
CUMIPA,CUMAJOUR28,DIC_C,CIA_CUMAJOUR28
CUMIPA,CUMAJOUR29,DIC_C,CIA_CUMAJOUR29
CUMIPA,CUMAJOUR30,DIC_C,CIA_CUMAJOUR30
CUMIPA,CUMAJOUR31,DIC_C,CIA_CUMAJOUR31
CUMIPA,CUMAJOUR32,DIC_C,CIA_CUMAJOUR32
CUMIPA,CUMAJOUR33,DIC_C,CIA_CUMAJOUR33
CUMIPA,CUMAJOUR34,DIC_C,CIA_CUMAJOUR34
CUMIPA,CUMAJOUR35,DIC_C,CIA_CUMAJOUR35
CUMIPA,CUMAJOUR36,DIC_C,CIA_CUMAJOUR36
CUMIPA,CUMAJOUR37,DIC_C,CIA_CUMAJOUR37
CUMIPA,CUMAJOUR38,DIC_C,CIA_CUMAJOUR38
CUMIPA,CUMAJOUR39,DIC_C,CIA_CUMAJOUR39
CUMIPA,CUMAJOUR40,DIC_C,CIA_CUMAJOUR40
CUMIPA,CUMAJOUR41,DIC_C,CIA_CUMAJOUR41
CUMIPA,CUMAJOUR42,DIC_C,CIA_CUMAJOUR42
CUMIPA,CUMAJOUR43,DIC_C,CIA_CUMAJOUR43
CUMIPA,CUMAJOUR44,DIC_C,CIA_CUMAJOUR44
CUMIPA,CUMAJOUR45,DIC_C,CIA_CUMAJOUR45
CUMIPA,CUMAJOUR46,DIC_C,CIA_CUMAJOUR46
CUMIPA,CUMAJOUR47,DIC_C,CIA_CUMAJOUR47
CUMIPA,CUMAJOUR48,DIC_C,CIA_CUMAJOUR48
CUMIPA,CUMAJOUR49,DIC_C,CIA_CUMAJOUR49
CUMIPA,CUMAJOUR50,DIC_C,CIA_CUMAJOUR50
CUMIPA,CUMAJOUR51,DIC_C,CIA_CUMAJOUR51
CUMIPA,CUMAJOUR52,DIC_C,CIA_CUMAJOUR52
CUMIPA,CUMAJOUR53,DIC_C,CIA_CUMAJOUR53
CUMIPA,CUMAJOUR54,DIC_C,CIA_CUMAJOUR54
CUMIPA,CUMAJOUR55,DIC_C,CIA_CUMAJOUR55
CUMIPA,CUMAJOUR56,DIC_C,CIA_CUMAJOUR56
CUMIPA,CUMAJOUR57,DIC_C,CIA_CUMAJOUR57
CUMIPA,CUMAJOUR58,DIC_C,CIA_CUMAJOUR58
CUMIPA,CUMAJOUR59,DIC_C,CIA_CUMAJOUR59
CUMIPA,CUMAJOUR60,DIC_C,CIA_CUMAJOUR60
CUMIPA,CUMAJOUR61,DIC_C,CIA_CUMAJOUR61
CUMIPA,CUMAJOUR62,DIC_C,CIA_CUMAJOUR62
CUMIPA,CUMAJOUR63,DIC_C,CIA_CUMAJOUR63
CUMIPA,CUMAJOUR64,DIC_C,CIA_CUMAJOUR64
CUMIPA,CUMAJOUR65,DIC_C,CIA_CUMAJOUR65
CUMIPA,CUMAJOUR66,DIC_C,CIA_CUMAJOUR66
CUMIPA,CUMAJOUR67,DIC_C,CIA_CUMAJOUR67
CUMIPA,CUMAJOUR68,DIC_C,CIA_CUMAJOUR68
CUMIPA,CUMAJOUR69,DIC_C,CIA_CUMAJOUR69
CUMIPA,CUMAJOUR70,DIC_C,CIA_CUMAJOUR70
CUMIPA,CUMAJOUR71,DIC_C,CIA_CUMAJOUR71
CUMIPA,CUMAJOUR72,DIC_C,CIA_CUMAJOUR72
CUMIPA,CUMAJOUR73,DIC_C,CIA_CUMAJOUR73
CUMIPA,CUMAJOUR74,DIC_C,CIA_CUMAJOUR74
CUMIPA,CUMAJOUR75,DIC_C,CIA_CUMAJOUR75
CUMIPA,CUMAJOUR76,DIC_C,CIA_CUMAJOUR76
CUMIPA,CUMAJOUR77,DIC_C,CIA_CUMAJOUR77
CUMIPA,CUMAJOUR78,DIC_C,CIA_CUMAJOUR78
CUMIPA,CUMAJOUR79,DIC_C,CIA_CUMAJOUR79
CUMIPA,CUMAJOUR80,DIC_C,CIA_CUMAJOUR80
CUMIPA,CUMAJOUR81,DIC_C,CIA_CUMAJOUR81
CUMIPA,CUMAJOUR82,DIC_C,CIA_CUMAJOUR82
CUMIPA,CUMAJOUR83,DIC_C,CIA_CUMAJOUR83
CUMIPA,CUMAJOUR84,DIC_C,CIA_CUMAJOUR84
CUMIPA,CUMAJOUR85,DIC_C,CIA_CUMAJOUR85
CUMIPA,CUMAJOUR86,DIC_C,CIA_CUMAJOUR86
CUMIPA,CUMAJOUR87,DIC_C,CIA_CUMAJOUR87
CUMIPA,CUMAJOUR88,DIC_C,CIA_CUMAJOUR88
CUMIPA,CUMAJOUR89,DIC_C,CIA_CUMAJOUR89
CUMIPA,CUMAJOUR90,DIC_C,CIA_CUMAJOUR90
CUMIPA,CUMAJOUR91,DIC_C,CIA_CUMAJOUR91
CUMIPA,CUMAJOUR92,DIC_C,CIA_CUMAJOUR92
CUMIPA,CUMAJOUR93,DIC_C,CIA_CUMAJOUR93
CUMIPA,CUMAJOUR94,DIC_C,CIA_CUMAJOUR94
CUMIPA,CUMAJOUR95,DIC_C,CIA_CUMAJOUR95
CUMIPA,CUMAJOUR96,DIC_C,CIA_CUMAJOUR96
CUMIPA,CUMAJOUR97,DIC_C,CIA_CUMAJOUR97
CUMIPA,CUMAJOUR98,DIC_C,CIA_CUMAJOUR98
CUMIPA,ETCMAT,DIC_C,CIA_ETCMAT
CUMIPA,DATMAJ,DIC_C,CIA_DATMAJ
ACCID,H1DDEB,DIC_A,ACC_H1DDEB
ACCID,ACHACC,DIC_A,ACC_ACHACC
ACCID,AC1CODE,DIC_A,ACC_AC1CODE
ACCID,ACDREPR,DIC_A,ACC_ACDREPR
ACCID,ACDEREPT,DIC_A,ACC_ACDEREPT
ACCID,ACDCONS,DIC_A,ACC_ACDCONS
ACCID,ACRECH,DIC_A,ACC_ACRECH
ACCID,ACNBRECH,DIC_A,ACC_ACNBRECH
ACCID,ACDURJ,DIC_A,ACC_ACDURJ
ACCID,ACDURH,DIC_A,ACC_ACDURH
ACCID,ACCNACC,DIC_A,ACC_ACCNACC
ACCID,ACLNACC,DIC_A,ACC_ACLNACC
ACCID,ACMORT,DIC_A,ACC_ACMORT
ACCID,ACCLIEU,DIC_A,ACC_ACCLIEU
ACCID,ACLLIEU,DIC_A,ACC_ACLLIEU
ACCID,ACCLES,DIC_A,ACC_ACCLES
ACCID,ACLLES,DIC_A,ACC_ACLLES
ACCID,ACCSIEG,DIC_A,ACC_ACCSIEG
ACCID,ACLSIEG,DIC_A,ACC_ACLSIEG
ACCID,ACCMAT,DIC_A,ACC_ACCMAT
ACCID,ACLMAT,DIC_A,ACC_ACLMAT
ACCID,ACCNAT,DIC_A,ACC_ACCNAT
ACCID,ACLNAT,DIC_A,ACC_ACLNAT
ACCID,ACADT,DIC_A,ACC_ACADT
ACCID,ACHOSP,DIC_A,ACC_ACHOSP
ACCID,ACINCR,DIC_A,ACC_ACINCR
ACCID,ACPTXG,DIC_A,ACC_ACPTXG
ACCID,ACSOIN,DIC_A,ACC_ACSOIN
ACCID,ACCCONT,DIC_A,ACC_ACCCONT
ACCID,ACLCONT,DIC_A,ACC_ACLCONT
ACCID,ACCOMM,DIC_A,ACC_ACCOMM00
ACCID,ACCOMM01,DIC_A,ACC_ACCOMM01
ACCID,ACCOMM02,DIC_A,ACC_ACCOMM02
ACCID,DATMAJ,DIC_A,ACC_DATMAJ
ACCID,H1DFIN,DIC_A,ACC_H1DFIN
ACCID,ETCMAT,DIC_A,ACC_ETCMAT
ACCID,AC2CODE,DIC_A,ACC_AC2CODE00
ACCID,AC2CODE01,DIC_A,ACC_AC2CODE01
ACCID,AC2CODE02,DIC_A,ACC_AC2CODE02
ACCID,AC1LIB,DIC_A,ACC_AC1LIB00
ACCID,AC1LIB01,DIC_A,ACC_AC1LIB01
ACCID,AC1LIB02,DIC_A,ACC_AC1LIB02
ACCID,ACDATE,DIC_A,ACC_ACDATE00
ACCID,ACDATE01,DIC_A,ACC_ACDATE01
ACCID,ACDATE02,DIC_A,ACC_ACDATE02
ACCID,AC1MTS,DIC_A,ACC_AC1MTS00
ACCID,AC1MTS01,DIC_A,ACC_AC1MTS01
ACCID,AC1MTS02,DIC_A,ACC_AC1MTS02
ACCID,AC2LIB,DIC_A,ACC_AC2LIB00
ACCID,AC2LIB01,DIC_A,ACC_AC2LIB01
ACCID,AC2LIB02,DIC_A,ACC_AC2LIB02
ACCID,MODCOD,DIC_A,ACC_MODCOD00
ACCID,MODCOD01,DIC_A,ACC_MODCOD01
ACCID,MODCOD02,DIC_A,ACC_MODCOD02
ACCID,MODCOD03,DIC_A,ACC_MODCOD03
ACCID,MODCOD04,DIC_A,ACC_MODCOD04
ACCID,MODDAT,DIC_A,ACC_MODDAT00
ACCID,MODDAT01,DIC_A,ACC_MODDAT01
ACCID,MODDAT02,DIC_A,ACC_MODDAT02
ACCID,MODDAT03,DIC_A,ACC_MODDAT03
ACCID,MODDAT04,DIC_A,ACC_MODDAT04
ACCID,MODLI100,DIC_A,ACC_MODLI100
ACCID,MODLI101,DIC_A,ACC_MODLI101
ACCID,MODLI102,DIC_A,ACC_MODLI102
ACCID,MODLI103,DIC_A,ACC_MODLI103
ACCID,MODLI104,DIC_A,ACC_MODLI104
ACCID,MODLI200,DIC_A,ACC_MODLI200
ACCID,MODLI201,DIC_A,ACC_MODLI201
ACCID,MODLI202,DIC_A,ACC_MODLI202
ACCID,MODMTS00,DIC_A,ACC_MODMTS00
ACCID,MODMTS01,DIC_A,ACC_MODMTS01
ACCID,MODMTS02,DIC_A,ACC_MODMTS02
ACCID,MODMTS03,DIC_A,ACC_MODMTS03
ACCID,MODMTS04,DIC_A,ACC_MODMTS04
ACCID,MODMTS05,DIC_A,ACC_MODMTS05
ACCID,MODMTS06,DIC_A,ACC_MODMTS06
ACCID,MODMTS07,DIC_A,ACC_MODMTS07
ACCID,MODMTS08,DIC_A,ACC_MODMTS08
ACCID,MODMTS09,DIC_A,ACC_MODMTS09
MAJELEM,APPDEST,DIC_M,MAJ_APPDEST
MAJELEM,CODE,DIC_M,MAJ_CODE
MAJELEM,CODEUTIL,DIC_M,MAJ_CODEUTIL
MAJELEM,CODO,DIC_M,MAJ_CODO
MAJELEM,CODR,DIC_M,MAJ_CODR
MAJELEM,DATEFFET,DIC_M,MAJ_DATEFFET
MAJELEM,HEURMAJ,DIC_M,MAJ_HEURMAJ
MAJELEM,INDICATI,DIC_M,MAJ_INDICATI
MAJELEM,INFORMAT,DIC_M,MAJ_INFORMAT
MAJELEM,LOT,DIC_M,MAJ_LOT
MAJELEM,MATRICUL,DIC_M,MAJ_MATRICUL
MAJELEM,NUMERO,DIC_M,MAJ_NUMERO
MAJELEM,LIBELEM,DIC_M,MAJ_LIBELEM
MAJELEM,PAC,DIC_M,MAJ_PAC
MAJELEM,PERIODE,DIC_M,MAJ_PERIODE
MAJELEM,PROVSAIS,DIC_M,MAJ_PROVSAIS
MAJELEM,SENS,DIC_M,MAJ_SENS
MAJELEM,TOPAGE,DIC_M,MAJ_TOPAGE
MAJELEM,TT,DIC_M,MAJ_TT
MAJELEM,MAJNORD,DIC_M,MAJ_NORDRE
MAJELEM,DATMAJ,DIC_M,MAJ_DATMAJ
RUBDV,APPDEST,DIC_R,RDV_APPDEST
RUBDV,CODEUTIL,DIC_R,RDV_CODEUTIL
RUBDV,CODO,DIC_R,RDV_CODO
RUBDV,CODR,DIC_R,RDV_CODR
RUBDV,DATEFFET,DIC_R,RDV_DATEFFET
RUBDV,HEURMAJ,DIC_R,RDV_HEURMAJ
RUBDV,LOT,DIC_R,RDV_LOT
RUBDV,MATRICUL,DIC_R,RDV_MATRICUL
RUBDV,PAC,DIC_R,RDV_PAC
RUBDV,PERIODE,DIC_R,RDV_PERIODE
RUBDV,RUBCOD,DIC_R,RDV_RUBCOD
RUBDV,LIBRUB,DIC_R,RDV_LIBRUB
RUBDV,CAISSEREF,DIC_R,RDV_CAISSEREF
RUBDV,CAISSECOT,DIC_R,RDV_CAISSECOT
RUBDV,RUBDOM,DIC_R,RDV_RUBDOM
RUBDV,RUBIMPU,DIC_R,RDV_RUBIMPU
RUBDV,RUBMTS,DIC_R,RDV_RUBMTS
RUBDV,RUBNBR,DIC_R,RDV_RUBNBR
RUBDV,RUBPCT,DIC_R,RDV_RUBPCT
RUBDV,RUBSIGNE,DIC_R,RDV_RUBSIGNE
RUBDV,RUBTAUX,DIC_R,RDV_RUBTAUX
RUBDV,TOPAGE,DIC_R,RDV_TOPAGE
RUBDV,TT,DIC_R,RDV_TT
RUBDV,PROVSAIS,DIC_R,RDV_PROVSAIS
RUBDV,RDVNORD,DIC_R,RDV_NORDRE
RUBDV,PERIODAFFEC,DIC_R,RDV_PERIODAFFEC
RUBDV,PERIODRATDE,DIC_R,RDV_PERIODRATDE
RUBDV,PERIODRATA,DIC_R,RDV_PERIODRATA
RUBDV,DEBUTARRET,DIC_R,RDV_DEBUTARRET
RUBDV,DATMAJ,DIC_R,RDV_DATMAJ
MAJIMPU,APPDEST,DIC_M,MAI_APPDEST
MAJIMPU,CODEMAJ,DIC_M,MAI_CODEMAJ
MAJIMPU,CODEUTIL,DIC_M,MAI_CODEUTIL
MAJIMPU,CODO,DIC_M,MAI_CODO
MAJIMPU,CODR,DIC_M,MAI_CODR
MAJIMPU,DATEFFET,DIC_M,MAI_DATEFFET
MAJIMPU,DATMAJ,DIC_M,MAI_DATMAJ
MAJIMPU,HEURMAJ,DIC_M,MAI_HEURMAJ
MAJIMPU,IMPUTATI,DIC_M,MAI_IMPUTATI
MAJIMPU,LOT,DIC_M,MAI_LOT
MAJIMPU,MATRICUL,DIC_M,MAI_MATRICUL
MAJIMPU,NOMBRE,DIC_M,MAI_NOMBRE
MAJIMPU,PAC,DIC_M,MAI_PAC
MAJIMPU,PERIODE,DIC_M,MAI_PERIODE
MAJIMPU,TOPAGE,DIC_M,MAI_TOPAGE
MAJIMPU,TT,DIC_M,MAI_TT
MAJIMPU,PROVSAIS,DIC_M,MAI_PROVSAIS
MAJIMPU,MAINORD,DIC_M,MAI_NORDRE
POINTAGE,ABSCLE,DIC_P,PTJ_ABSCLE
POINTAGE,APPDEST,DIC_P,PTJ_APPDEST
POINTAGE,CODEUTIL,DIC_P,PTJ_CODEUTIL
POINTAGE,CODO,DIC_P,PTJ_CODO
POINTAGE,CODR,DIC_P,PTJ_CODR
POINTAGE,DATEFFET,DIC_P,PTJ_DATEFFET
POINTAGE,DATMAJ,DIC_P,PTJ_DATMAJ
POINTAGE,DOMIMP,DIC_P,PTJ_DOMIMP
POINTAGE,DOMREF,DIC_P,PTJ_DOMREF
POINTAGE,HEURMAJ,DIC_P,PTJ_HEURMAJ
POINTAGE,IMP,DIC_P,PTJ_IMP
POINTAGE,LOT,DIC_P,PTJ_LOT
POINTAGE,MATRICUL,DIC_P,PTJ_MATRICUL
POINTAGE,PAC,DIC_P,PTJ_PAC
POINTAGE,PERIODE,DIC_P,PTJ_PERIODE
POINTAGE,PTJCI,DIC_P,PTJ_PTJCI
POINTAGE,PTJDEB,DIC_P,PTJ_PTJDEB
POINTAGE,PTJFIN,DIC_P,PTJ_PTJFIN
POINTAGE,PTJHI,DIC_P,PTJ_PTJHI
POINTAGE,PTJHT,DIC_P,PTJ_PTJHT
POINTAGE,RECCOUR,DIC_P,PTJ_RECCOUR
POINTAGE,RECPREC,DIC_P,PTJ_RECPREC
POINTAGE,REF,DIC_P,PTJ_REF
POINTAGE,TOPAGE,DIC_P,PTJ_TOPAGE
POINTAGE,TT,DIC_P,PTJ_TT
POINTAGE,TYPPTJ,DIC_P,PTJ_TYPPTJ
POINTAGE,PROVSAIS,DIC_P,PTJ_PROVSAIS
POINTAGE,PTJNORD,DIC_P,PTJ_NORDRE
CUMABS,CUMMOISH00,DIC_C,CBS_CUMMOISH00
CUMABS,CUMMOISH01,DIC_C,CBS_CUMMOISH01
CUMABS,CUMMOISH02,DIC_C,CBS_CUMMOISH02
CUMABS,CUMMOISH19,DIC_C,CBS_CUMMOISH19
CUMABS,CUMMOISH03,DIC_C,CBS_CUMMOISH03
CUMABS,CUMMOISH04,DIC_C,CBS_CUMMOISH04
CUMABS,CUMMOISH05,DIC_C,CBS_CUMMOISH05
CUMABS,CUMMOISH06,DIC_C,CBS_CUMMOISH06
CUMABS,CUMMOISJ15,DIC_C,CBS_CUMMOISJ15
CUMABS,CUMMOISJ16,DIC_C,CBS_CUMMOISJ16
CUMABS,CUMMOISJ17,DIC_C,CBS_CUMMOISJ17
CUMABS,CUMMOISJ18,DIC_C,CBS_CUMMOISJ18
CUMABS,CUMMOISJ19,DIC_C,CBS_CUMMOISJ19
CUMABS,CUMMOISJ20,DIC_C,CBS_CUMMOISJ20
CUMABS,CUMMOISJ21,DIC_C,CBS_CUMMOISJ21
CUMABS,CUMMOISJ22,DIC_C,CBS_CUMMOISJ22
CUMABS,CUMMOISJ23,DIC_C,CBS_CUMMOISJ23
CUMABS,CUMANH00,DIC_C,CBS_CUMANH00
CUMABS,CUMANH01,DIC_C,CBS_CUMANH01
CUMABS,CUMANH02,DIC_C,CBS_CUMANH02
CUMABS,CUMANH03,DIC_C,CBS_CUMANH03
CUMABS,CUMANH04,DIC_C,CBS_CUMANH04
CUMABS,CBSDATE,DIC_C,CBS_DATE
CUMABS,CUMMOISH10,DIC_C,CBS_CUMMOISH10
CUMABS,CUMMOISH12,DIC_C,CBS_CUMMOISH12
CUMABS,CUMMOISH08,DIC_C,CBS_CUMMOISH08
CUMABS,CUMMOISH11,DIC_C,CBS_CUMMOISH11
